#For:  AD Model Builder: using automatic differentiation for statistical inference of highly parameterized complex nonlinear models ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI.||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Title|Authors|Corporate Authors|Editors|Book Editors|Source Title|Publication Date|Publication Year|Volume|Issue|Part Number|Supplement|Special Issue|Beginning Page|Ending Page|Article Number|DOI|Conference Title|Conference Date|Total Citations|Average per Year|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019
A high-quality pedigree and genetic markers both reveal inbreeding depression for quality but not survival in a cooperative mammal|Wells, David A.; Cant, Michael A.; Nichols, Hazel J.; Hoffman, Joseph I.||||MOLECULAR ECOLOGY|MAY 2018|2018|27|9||||2271|2288||10.1111/mec.14570|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Living at the margins - The response of deep-water seagrasses to light and temperature renders them susceptible to acute impacts|Chartrand, Kathryn M.; Szabo, Milan; Sinutok, Sutinee; Rasheed, Michael A.; Ralph, Peter J.||||MARINE ENVIRONMENTAL RESEARCH|MAY 2018|2018|136|||||126|138||10.1016/j.marenvres.2018.02.006|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Spatial distribution of estuarine diamond-backed terrapins (Malaclemys terrapin) and risk analysis from commercial blue crab (Callinectes sapidus) trapping at the Savannah Coastal Refuges Complex, USA|Lovich, Jeffrey E.; Thomas, Meagan; Ironside, Kirsten; Yackulic, Charles; Puffer, Shellie R.||||OCEAN & COASTAL MANAGEMENT|MAY 1 2018|2018|157|||||160|167||10.1016/j.ocecoaman.2018.02.012|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Speech sound characteristics of early words: influence of phonological factors across vocabulary development|Davis, Barbara; Van der Feest, Suzanne; Yi, Hoyoung||||JOURNAL OF CHILD LANGUAGE|MAY 2018|2018|45|3||||673|702||10.1017/S0305000917000484|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bumblebee olfactory learning affected by task allocation but not by a trypanosome parasite|Martin, Callum D.; Fountain, Michelle T.; Brown, Mark J. F.||||SCIENTIFIC REPORTS|APR 11 2018|2018|8|||||||5809|10.1038/s41598-018-24007-9|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Does the Visual Channel Improve the Perception of Consonants Produced by Speakers of French With Down Syndrome?|Hennequin, Alexandre; Rochet-Capellan, Amelie; Gerber, Silvain; Dohen, Marion||||JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH|APR 2018|2018|61|4||||957|972||10.1044/2017_JSLHR-H-17-0112|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Evidence for fine-scale habitat specialisation in an invasive weed|Atwater, Daniel Z.; Fletcher, Rebecca A.; Dickinson, Christopher C.; Paterson, Andrew H.; Barney, Jacob N.||||JOURNAL OF PLANT ECOLOGY|APR 2018|2018|11|2||||189|199||10.1093/jpe/rtw124|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Diel flight pattern and size-dependent flight speed of kudzu bug, Megacopta cribraria (Fabricius)|Merwin, A. C.; Yilmaz, A. R.||||JOURNAL OF APPLIED ENTOMOLOGY|APR 2018|2018|142|3||||305|310||10.1111/jen.12472|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Temporal changes in floral resource availability and flower visitation in a butterfly|Szigeti, Viktor; Koroesi, Adam; Harnos, Andrea; Kis, Janos||||ARTHROPOD-PLANT INTERACTIONS|APR 2018|2018|12|2||||177|189||10.1007/s11829-017-9585-6|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Can large unmanaged trees replace ancient pollarded trees as habitats for lichenized fungi, non-lichenized fungi and bryophytes?|Norden, Bjorn; Jordal, John Bjarne; Evju, Marianne||||BIODIVERSITY AND CONSERVATION|APR 2018|2018|27|5||||1095|1114||10.1007/s10531-017-1482-x|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Differences in soil chemistry remain following wildfires on temperate heath and blanket bog sites of conservation concern|Kelly, Ruth; Montgomery, W. Ian; Reid, Neil||||GEODERMA|APR 1 2018|2018|315|||||20|26||10.1016/j.geoderma.2017.11.016|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pollen limitation and reproduction of three plant species across a temperature gradient in western Greenland|Urbanowicz, Christine; Virginia, Ross A.; Irwin, Rebecca E.||||ARCTIC ANTARCTIC AND ALPINE RESEARCH|MAR 13 2018|2018|50|1||||||UNSP e1414485|10.1080/15230430.2017.1414485|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Predation risk-induced adjustments in provisioning behavior for Horned Lark (Eremophila alpestris) in British Columbia|Goullaud, Elizabeth L.; De Zwaan, Devin R.; Martin, Kathy||||WILSON JOURNAL OF ORNITHOLOGY|MAR 2018|2018|130|1||||180|190|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Uncertainty estimation and model selection in stock assessment models with non-parametric effects on fishing mortality|Citores, Leire; Ibaibarriaga, Leire; Jardim, Ernesto||||ICES JOURNAL OF MARINE SCIENCE|MAR-APR 2018|2018|75|2||||585|595||10.1093/icesjms/fsx175|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Assessing the representativeness of a smartphone-based household travel survey in Dar es Salaam, Tanzania|Zegras, P. Christopher; Li, Menghan; Kilic, Talip; Lozano-Gracia, Nancy; Ghorpade, Ajinkya; Tiberti, Marco; Aguilera, Ana I.; Zhao, Fang||||TRANSPORTATION|MAR 2018|2018|45|2|||SI|335|363||10.1007/s11116-017-9851-6|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A framework for estimating the determinants of spatial and temporal variation in vital rates and inferring the occurrence of unobserved extreme events|Vincenzi, Simone; Jesensek, Man; Crivelli, Alain J.||||ROYAL SOCIETY OPEN SCIENCE|MAR 2018|2018|5|3||||||171087|10.1098/rsos.171087|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Environmental influences on growth and reproductive maturation of a keystone forest tree: Implications for obligate seeder susceptibility to frequent fire|Dukai, Brenton von Takach; Lindenmayer, David B.; Banks, Sam C.||||FOREST ECOLOGY AND MANAGEMENT|MAR 1 2018|2018|411|||||108|119||10.1016/j.foreco.2018.01.014|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Traditional cattle vs. introduced deer management in Chaco Serrano woodlands (Argentina): Analysis of environmental sustainability at increasing densities|Luis Charro, Jose; Lopez-Sanchez, Aida; Perea, Ramon||||JOURNAL OF ENVIRONMENTAL MANAGEMENT|JAN 15 2018|2018|206|||||642|649||10.1016/j.jenvman.2017.11.007|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Effects of habitat and time of day on flock size of Turkey Vultures in Cuba (Cathartes aura)|Tryjanowski, Piotr; Morelli, Federico||||ZOOKEYS|JAN 8 2018|2018||726||||79|86||10.3897/zookeys.726.14581|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
The flooding tolerance of two critical habitat-forming wetland shrubs, Leptospermum lanigerum and Melaleuca squarrosa, at different life history stages|Zacks, Georgina; Greet, Joe; Walsh, Christopher J.; Raulings, Elisa||||AUSTRALIAN JOURNAL OF BOTANY|2018|2018|66|6-7||||500|510||10.1071/BT18039|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Within-Population Variations in Home Range Use and Food Patch Use of Japanese Macaques: A Perspective of Intergroup Hostility|Kurihara, Yosuke; Hanya, Goro||||FOLIA PRIMATOLOGICA|2018|2018|89|6||||397|414||10.1159/000493574|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Use of field margins managed under an agri-environment scheme by foraging Barn Swallows Hirundo rustica|McHugh, Niamh M.; Bown, Belinda L.; Clark, Jasmine E.||||BIRD STUDY|2018|2018|65|3||||329|337||10.1080/00063657.2018.1506736|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Experimental translocations of the threatened New Zealand plants Carex inopinata Cook (Cyperaceae) and Simplicia laxa Kirk (Poaceae)|Lloyd, Kelvin; Fay, Valerie; Easton, Luke||||NEW ZEALAND JOURNAL OF ECOLOGY|2018|2018|42|2||||214|221||10.20417/nzjecol.42.12|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Floristic distinctiveness and endemic richness of woody plants highlight the biodiversity value of the herriza among all Mediterranean heathlands|Jesus Gil-Lopez, Manuel; Gabriel Segarra-Moragues, Jose; Ojeda, Fernando||||PLANT ECOLOGY & DIVERSITY|2018|2018|11|1||||111|119||10.1080/17550874.2018.1443351|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sex-Typed Social Development in Lemur catta|Meredith, Stephanie L.||||FOLIA PRIMATOLOGICA|2018|2018|89|3-4||||224|239||10.1159/000487433|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Can common forest bird species tolerate disturbances in neighbouring areas? A case study of the Vuosaari Harbour construction in southern Finland|Yrjola, Rauno A.; Tanskanen, Antti; Sarvanne, Hannu; Vickholm, Jorma; Lehikoinen, Aleksi||||ORNIS FENNICA|2018|2018|95|2||||49|60|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Inter-Rebel Alliances in the Shadow of Foreign Sponsors|Popovic, Milos||||INTERNATIONAL INTERACTIONS|2018|2018|44|4||||749|776||10.1080/03050629.2017.1414812|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Retention patches maintain diversity of epiphytic and epixylic indicator lichens more effectively than solitary trees|Ylisirnio, Anna-Liisa; Hallikainen, Ville||||SCANDINAVIAN JOURNAL OF FOREST RESEARCH|2018|2018|33|4||||320|331||10.1080/02827581.2017.1415370|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Review of State-Space Models for Fisheries Science|Aeberhard, William H.; Flemming, Joanna Mills; Nielsen, Anders|||Reid, N|ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 5|2018|2018|5|||||215|235||10.1146/annurev-statistics-031017-100427|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Burrow depth, carbon dioxide and reproductive success in Sand Martins Riparia riparia|Mondain-Monval, Thomas O.; Sharp, Stuart P.||||BIRD STUDY|2018|2018|65|1||||123|131||10.1080/00063657.2018.1438363|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Assessment of offshore shrimp stocks of Bangladesh based on commercial shrimp trawl logbook data|Barua, Suman; Magnusson, Arni; Humayun, Nasiruddin Md||||INDIAN JOURNAL OF FISHERIES|2018|2018|65|1||||1|6||10.21077/ijf.2018.65.1.61384-01|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Fuel-reduction management alters plant composition, carbon and nitrogen pools, and soil thaw in Alaskan boreal forest|Melvin, April M.; Celis, Gerardo; Johnstone, Jill F.; Davidmcguire, A.; Genet, Helene; Schuur, Edward A. G.; Rupp, T. Scott; Mack, Michelle C.||||ECOLOGICAL APPLICATIONS|JAN 2018|2018|28|1||||149|161||10.1002/eap.1636|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Visual cues from an underwater illusion increase relative abundance of highly reef-associated fish on an artificial reef|Paxton, Avery B.; Smith, Derek||||MARINE AND FRESHWATER RESEARCH|2018|2018|69|4||||614|619||10.1071/MF17179|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Monte Carlo modelling of clinical accelerator beams and estimation of primary electron beam parameters|Horova, S.; Judas, L.||||RADIOPROTECTION|JAN-MAR 2018|2018|53|1||||61|66||10.1051/radiopro/2018001|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
The simpler the better: When decreasing landscape complexity increases community stability|Laszlo, Zoltan; Rakosy, Laszlo; Tothmeresz, Bela||||ECOLOGICAL INDICATORS|JAN 2018|2018|84|||||828|836||10.1016/j.ecolind.2017.09.054|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Multiple signaling functions of song in a polymorphic species with alternative reproductive strategies|Grunst, Melissa L.; Grunst, Andrea S.; Formica, Vince A.; Gonser, Rusty A.; Tuttle, Elaina M.||||ECOLOGY AND EVOLUTION|JAN 2018|2018|8|2||||1369|1383||10.1002/ece3.3702|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Multispecies acoustic dead-zone correction and bias ratio estimates between acoustic and bottom-trawl data|Ono, Kotaro; Kotwicki, Stan; Dingsor, Gjert E.; Johnsen, Espen||||ICES JOURNAL OF MARINE SCIENCE|JAN-FEB 2018|2018|75|1||||361|373||10.1093/icesjms/fsx115|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
What to eat in a warming world: do increased temperatures necessitate hazardous duty pay?|Hall, L. Embere; Chalfoun, Anna D.||||OECOLOGIA|JAN 2018|2018|186|1||||73|84||10.1007/s00442-017-3993-2|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Scale-dependent habitat selection by wintering geese: implications for landscape management|Harrison, Anne L.; Petkov, Nicky; Mitev, Daniel; Popgeorgiev, Georgy; Gove, Benedict; Hilton, Geoff M.||||BIODIVERSITY AND CONSERVATION|JAN 2018|2018|27|1||||167|188||10.1007/s10531-017-1427-4|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Upstream-Downstream Shifts in Peak Recruitment of the Native Olympia Oyster in San Francisco Bay During Wet and Dry Years|Chang, Andrew L.; Deck, Anna K.; Sullivan, Lindsay J.; Morgan, Steven G.; Ferner, Matthew C.||||ESTUARIES AND COASTS|JAN 2018|2018|41|1||||65|78||10.1007/s12237-016-0182-1|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Phenological match drives pollen-mediated gene flow in a temporally dimorphic tree|Gleiser, G.; Chybicki, I. J.; Gonzalez-Martinez, S. C.; Aizen, M. A.||||PLANT BIOLOGY|JAN 2018|2018|20|1||||93|100||10.1111/plb.12651|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tree removal as a management strategy for the lady's slipper orchid, a flagship species for herb-rich forest conservation|Hurskainen, Sonja; Jakalaniemi, Anne; Ramula, Satu; Tuomi, Juha||||FOREST ECOLOGY AND MANAGEMENT|DEC 15 2017|2017|406|||||12|18||10.10164/j.foreco.2017.09.056|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Habitat modification by invasive crayfish can facilitate its growth through enhanced food accessibility|Nishijima, Shota; Nishikawa, Chisato; Miyashita, Tadashi||||BMC ECOLOGY|DEC 12 2017|2017|17|||||||37|10.1186/s12898-017-0147-7|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A RANDOM-EFFECTS HURDLE MODEL FOR PREDICTING BYCATCH OF ENDANGERED MARINE SPECIES|Cantoni, E.; Flemming, J. Mills; Welsh, A. H.||||ANNALS OF APPLIED STATISTICS|DEC 2017|2017|11|4||||2178|2199||10.1214/17-AOAS1074|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Improving fleet efficiency to maximise economic yield in a Western Australian prawn fishery|Hesp, Sybrand; Caputi, Nick; Penn, Jim; Kangas, Mervi; Sporer, Errol; Hogan, Brett; Clement, James||||MARINE POLICY|DEC 2017|2017|86|||||82|93||10.1016/j.marpol.2017.09.006|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Variation in size frequency distribution of coral populations under different fishing pressures in two contrasting locations in the Indian Ocean|Grimsditch, G.; Pisapia, C.; Huck, M.; Karisa, J.; Obura, D.; Sweet, M.||||MARINE ENVIRONMENTAL RESEARCH|OCT 2017|2017|131|||||146|155||10.1016/j.marenvres.2017.09.017|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Activity and home range in a recently widespread European mink population in Western Europe|Palomares, Francisco; Lopez-Bao, J. V.; Telletxea, G.; Cena, J. C.; Fournier, P.; Giralda, G.; Urra, F.||||EUROPEAN JOURNAL OF WILDLIFE RESEARCH|OCT 2017|2017|63|5||||||78|10.1007/s10344-017-1135-0|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Influence of fumigants on sunflower seeds: Characteristics of fumigant desorption and changes in volatile profiles|Austel, Nadine; Schubert, Jens; Gadau, Sabrina; Jungnickel, Harald; Budnik, Lygia T.; Luch, Andreas||||JOURNAL OF HAZARDOUS MATERIALS|SEP 5 2017|2017|337|||||138|147||10.1016/j.jhazmat.2017.04.070|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SELECTIVE ATTRACTION OF Vespula germanica (Hymenoptera: Vespidae) TO FEEDING BAITS ENHANCED WITH ISOBUTANOL AND ACETIC ACID|Curkovic, Tomislav; Vergara, Javier; Araya, Jaime E.; Contreras, Americo||||CHILEAN JOURNAL OF AGRICULTURAL & ANIMAL SCIENCES|SEP-DEC 2017|2017|33|3||||195|201|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Getting More Power from Your Flowers: Multi-Functional Flower Strips Enhance Pollinators and Pest Control Agents in Apple Orchards|Campbell, Alistair John; Wilby, Andrew; Sutton, Peter; Wackers, Felix||||INSECTS|SEP 2017|2017|8|3||||||101|10.3390/insects8030101|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Local environmental and meteorological conditions influencing the invasive mosquito Ae. albopictus and arbovirus transmission risk in New York City|Little, Eliza; Bajwa, Waheed; Shaman, Jeffrey||||PLOS NEGLECTED TROPICAL DISEASES|AUG 2017|2017|11|8||||||e0005828|10.1371/journal.pntd.0005828|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Age and experience affect the reproductive success of captive Loggerhead Shrike (Lanius ludovicianus) subspecies|Imlay, T. L.; Steiner, J. C.; Bird, D. M.||||CANADIAN JOURNAL OF ZOOLOGY|AUG 2017|2017|95|8||||547|554||10.1139/cjz-2015-0169|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Relative importance of colonist quantity, quality, and arrival frequency to the extinction of two zooplankton species|Sinclair, James S.; Arnott, Shelley E.||||OECOLOGIA|JUN 2017|2017|184|2||||441|452||10.1007/s00442-017-3874-8|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Does antiretroviral therapy change partnership dynamics and HIV risk behaviours among HIV-infected adults|McGrath, Nuala; Grapsa, Erofili||||AIDS|JUN 2017|2017|31|10||||1451|1460||10.1097/QAD.0000000000001502|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Incorporating accessibility limitation into the surplus production model|Nakayama, Shin-Ichiro; Akimoto, Seiji; Ichinokawa, Momoko; Okamura, Hiroshi||||FISHERIES SCIENCE|MAY 2017|2017|83|3||||353|365||10.1007/s12562-017-1078-0|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Inference about regression parameters using highly stratified survey count data with over-dispersion and repeated measurements|Wang, S.; Cadigan, N. G.; Benoit, H. P.||||JOURNAL OF APPLIED STATISTICS|MAY 2017|2017|44|6||||1013|1030||10.1080/02664763.2016.1191622|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Growth and annual survival estimates to examine the ecology of larval lamprey and the implications of ageing error in fitting models|Schultz, L. D.; Chasco, B. E.; Whitlock, S. L.; Meeuwig, M. H.; Schreck, C. B.||||JOURNAL OF FISH BIOLOGY|APR 2017|2017|90|4||||1305|1320||10.1111/jfb.13230|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A statistical approach to understanding reproductive isolation in two sympatric species of tree crickets|Bhattacharya, Monisha; Isvaran, Kavita; Balakrishnan, Rohini||||JOURNAL OF EXPERIMENTAL BIOLOGY|APR 1 2017|2017|220|7||||1222|1232||10.1242/jeb.146852|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Drivers of Setaria pumila (Poir.) Roem. et Schult growth and impact on forage quality in lowland Switzerland meadows|Orlandi, S.; Nucera, E.; Mosimann, E.; D'Adda, G.; Garzoli, D.; Bertossa, M.; Lonati, M.; Lombardi, G.||||GRASS AND FORAGE SCIENCE|MAR 2017|2017|72|1||||154|162||10.1111/gfs.12200|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Combining the Cohen-Fishman growth increment model with a Box-Cox transformation|Quinn, Terrance J.; Deriso, Richard B.; Ganz, Philip D.||||FISHERIES RESEARCH|MAR 2017|2017|187|||||11|21||10.1016/j.fishres.2016.11.001|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Effects of anthelmintic treatment and feed supplementation on parasite infections and morbidity parameters in Cambodian cattle|Dermauw, Veronique; Meas, Sothy; Chea, Bunthon; Onkelinx, Thierry; Sorn, San; Holl, Davun; Charlier, Johannes; Vercruysse, Jozef; Dorny, Pierre||||VETERINARY PARASITOLOGY|FEB 15 2017|2017|235|||||113|122||10.1016/j.vetpar.2017.01.018|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Do local enemies attack alien and native Impatiens alike?|Najberek, Kamil; Solarz, Wojciech; Chmura, Damian||||ACTA SOCIETATIS BOTANICORUM POLONIAE|2017|2017|86|4||||||3562|10.5586/asbp.3562|||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
